		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	
968												alogliptin	2,446	4.37139E-02	4.92933E-04	4.18321E-01	2.83041E-15	7.17059E-01	4.00098E-01					8.01069E-02	1.09613E-03	5.06852E-01	7.35199E-15	7.83153E-01	4.94495E-01					6	21	36	172	2	2					0.546	0.544	0.263	0.441	0.241	0.334					2.378	2.379	1.145	1.987	1.048	1.453					1.248	1.243	0.193	0.939	0.067	0.539															
969												hepatitis b immunoglobulin	457	3.76441E-01	2.16576E-08		6.38591E-15	2.04643E-06		7.40800E-02		4.11215E-03		4.97207E-01	7.38345E-08		1.63984E-14	6.74463E-06		1.53398E-01		1.73481E-02		1	13		56	6		1		1		0.091	0.337		0.143	0.722		0.558		10.417		2.121	8.043		3.669	17.030		13.020		243.218		1.083	2.971		1.741	4.072		3.700		7.923												
970												chlormadinone	979	1.19373E-06	3.17177E-04	7.76628E-01	2.18791E-06	1.78360E-01		1.52010E-01				4.85860E-06	7.24564E-04	8.36056E-01	4.25008E-06	2.51456E-01		2.59387E-01				9	12	11	67	2		1				0.818	0.311	0.080	0.172	0.241		0.558				8.973	3.409	0.871	1.930	2.620		6.071				3.154	1.757	-0.196	0.900	1.388		2.601														
971	2			hypertension	renal disorders (excl nephropathies)							aminocaproic acid	1,248	1.40296E-01	2.31482E-01	2.56247E-01	8.40914E-184	8.86062E-07	5.92523E-08					2.22294E-01	3.09465E-01	3.38144E-01	7.06159E-183	3.00657E-06	2.49850E-07					3	7	11	336	9	9					0.273	0.181	0.080	0.861	1.083	1.502					2.330	1.549	0.682	9.679	9.299	12.900					1.219	0.629	-0.547	2.876	3.208	3.680															
972												ebastine	1,624	7.48310E-03	4.32376E-05	1.84784E-01	8.75291E-07	1.00000E00	5.99194E-01					1.65925E-02	1.07852E-04	2.57002E-01	1.72884E-06	1.00000E00	6.85800E-01					6	18	27	100	1	1					0.546	0.466	0.197	0.256	0.120	0.167					3.586	3.079	1.296	1.724	0.789	1.094					1.839	1.612	0.369	0.748	-0.342	0.130															
973	2			hypertension	renal disorders (excl nephropathies)							fosphenytoin	1,504		2.79924E-02	4.92939E-01	4.21768E-15	1.90491E-13	1.36852E-15						4.70365E-02	5.78720E-01	1.08719E-14	1.14679E-12	1.03551E-14						11	22	121	16	16						0.285	0.160	0.310	1.925	2.670						2.024	1.138	2.298	13.764	19.096						1.012	0.184	1.134	3.769	4.241															
974												cefoperazone	2,808	5.44789E-01	3.39307E-08	5.02947E-05	1.66530E-70	3.36809E-06	2.11513E-01					6.57579E-01	1.13178E-07	1.26929E-04	8.24719E-70	1.08374E-05	2.91875E-01					4	32	14	322	12	3					0.364	0.829	0.102	0.825	1.444	0.501					1.380	3.167	0.384	3.403	5.494	1.899					0.464	1.652	-1.369	1.645	2.453	0.925															
975												dexchlorpheniramine, combinations	1,143	2.24712E-04	1.05866E-04	1.12721E-01	8.24602E-12	6.14992E-02						6.69259E-04	2.54586E-04	1.65930E-01	1.94736E-11	9.95860E-02						7	14	21	92	3						0.636	0.363	0.153	0.236	0.361						5.959	3.406	1.435	2.300	3.369						2.568	1.756	0.513	1.134	1.750																
976												denosumab	107,331	1.98289E-17	1.69893E-65	3.79439E-34	5.97975E-243	3.19495E-24	5.18313E-17	4.58219E-06				1.95697E-16	2.84288E-64	2.51733E-33	5.67342E-242	3.15898E-23	4.17717E-16	2.68385E-05				34	106	958	2,074	10	8	2				3.091	2.745	6.989	5.312	1.203	1.335	1.115				0.306	0.272	0.691	0.518	0.119	0.132	0.111				-1.705	-1.877	-0.528	-0.924	-3.067	-2.917	-3.176														
977												pirarubicin	893	6.02650E-01	1.57528E-06	2.95471E-01	3.69646E-05	8.46717E-06		5.04306E-04			9.50841E-09	7.12609E-01	4.48041E-06	3.80664E-01	6.71270E-05	2.60113E-05		2.00743E-03			1.96507E-07	1	15	15	58	7		3			3	0.091	0.388	0.109	0.149	0.842		1.673			63.830	1.084	4.693	1.310	1.825	10.114		20.013			763.601	0.116	2.211	0.384	0.825	3.328		4.318			9.572											
978												oxymetazoline	4,744	5.38572E-05	2.82479E-02	1.77686E-04	8.46881E-01			9.84527E-10				1.77177E-04	4.74262E-02	4.19269E-04	8.85182E-01			9.72666E-09				16	27	92	171			11				1.455	0.699	0.671	0.438			6.135				3.273	1.572	1.516	0.982			13.799				1.707	0.650	0.591	-0.025			3.783														
979												pyrimethamine	1,550	6.77019E-01	1.46820E-09		1.60929E-17	6.03658E-07	2.03956E-03	2.29768E-01				7.73883E-01	5.56253E-09		4.36023E-17	2.08143E-06	4.70827E-03	3.60247E-01				2	25		130	10	5	1				0.182	0.647		0.333	1.203	0.834	0.558				1.249	4.503		2.405	8.312	5.747	3.833				0.321	2.153		1.194	3.047	2.519	1.938														
980												imiglucerase	4,266	4.65283E-01	7.99385E-01	6.41704E-03	5.68555E-01	2.75459E-01	7.38671E-01	1.62197E-01	1.84526E-01			5.84022E-01	8.47948E-01	1.23246E-02	6.21663E-01	3.62663E-01	8.07134E-01	2.73666E-01	3.16523E-01			6	16	76	149	1	1	2	1			0.546	0.414	0.554	0.382	0.120	0.167	1.115	1.965			1.362	1.034	1.391	0.951	0.300	0.416	2.785	4.904			0.445	0.048	0.469	-0.070	-1.736	-1.264	1.477	2.294													
981	1				renal disorders (excl nephropathies)							erlotinib	46,633	1.78299E-05	9.92619E-21	3.75481E-10	5.11426E-67	1.12744E-03	4.92107E-02	2.08940E-01				6.23222E-05	6.17083E-20	1.32247E-09	2.46506E-66	2.65501E-03	8.34682E-02	3.31395E-01				21	63	454	1,057	18	16	4				1.909	1.631	3.312	2.707	2.166	2.670	2.231				0.436	0.372	0.754	0.609	0.494	0.610	0.509				-1.198	-1.425	-0.403	-0.694	-1.016	-0.714	-0.973														
982												griseofulvin	358	8.34320E-12	6.90015E-13	6.37893E-01	1.03707E-03	2.43885E-01	1.82525E-01					5.43027E-11	3.17060E-12	7.14237E-01	1.69337E-03	3.26565E-01	2.57082E-01					10	16	3	26	1	1					0.909	0.414	0.022	0.067	0.120	0.167					27.790	12.851	0.648	2.057	3.586	4.975					4.757	3.623	-0.619	0.986	1.839	2.311															
983												sodium monofluorophosphate	1,047		4.38759E-01	2.78524E-09	9.94628E-05	4.98609E-02	2.20196E-02						5.17643E-01	9.23913E-09	1.75783E-04	8.30830E-02	4.02021E-02						5	40	64	3	3						0.129	0.292	0.164	0.361	0.501						1.318	3.046	1.710	3.678	5.103						0.397	1.569	0.737	1.876	2.348															
984												mercaptopurine	14,750	7.96866E-01	3.37026E-01	5.58565E-01	3.80530E-01	8.81882E-01	2.98336E-01					8.66284E-01	4.23232E-01	6.39772E-01	4.37852E-01	9.30495E-01	3.89208E-01					16	46	181	561	12	11					1.455	1.191	1.320	1.437	1.444	1.836					1.050	0.859	0.953	1.039	1.042	1.325					0.071	-0.218	-0.069	0.053	0.060	0.406															
985												cefoperazone and beta-lactamase inhibitor	2,278	3.06380E-01	5.97053E-06	1.07499E-03	2.21035E-56	2.72638E-06	3.66828E-01					4.18673E-01	1.61575E-05	2.32365E-03	9.67116E-56	8.82968E-06	4.60141E-01					4	24	13	259	11	2					0.364	0.621	0.095	0.663	1.324	0.334					1.701	2.925	0.440	3.370	6.211	1.561					0.765	1.538	-1.174	1.633	2.629	0.642															
986	1				renal disorders (excl nephropathies)							methyltestosterone	3,999	4.54884E-01	8.13452E-04	9.90360E-26	4.74293E-01	1.00000E00	4.96068E-01					5.75272E-01	1.75259E-03	5.58097E-25	5.31712E-01	1.00000E00	5.91633E-01					2	29	142	155	3	3					0.182	0.751	1.036	0.397	0.361	0.501					0.484	2.007	2.823	1.059	0.961	1.333					-1.046	1.000	1.464	0.080	-0.057	0.415															
987	1			hypertension								teriparatide	115,806	3.01112E-08	2.81034E-66	8.48030E-10	1.65784E-160	9.31122E-27		1.11238E-06				1.50556E-07	4.77607E-65	2.92235E-09	1.25569E-159	1.06936E-25		7.41590E-06				64	122	1,262	2,644	10		2				5.819	3.159	9.207	6.772	1.203		1.115				0.535	0.290	0.845	0.614	0.111		0.103				-0.902	-1.784	-0.240	-0.684	-3.176		-3.286														
988	4	glomerulonephritis and nephrotic syndrome	nephropathies	hypertension	renal disorders (excl nephropathies)							oxaprozin	2,041	1.00000E00	1.00000E00	4.25177E-25	8.36821E-13	2.14826E-01	3.18752E-01					1.00000E00	1.00000E00	2.37366E-24	2.02939E-12	2.92086E-01	4.09874E-01					2	7	94	143	3	2					0.182	0.181	0.686	0.366	0.361	0.334					0.949	0.945	3.702	1.979	1.884	1.742					-0.076	-0.081	1.839	0.934	0.913	0.800															
989												primidone	6,639	1.77866E-01	2.37613E-02	1.45824E-07	1.65851E-13	3.74786E-01	1.08710E-01					2.68847E-01	4.04688E-02	4.40509E-07	4.09553E-13	4.61299E-01	1.64602E-01					3	36	138	364	7	7					0.273	0.932	1.007	0.932	0.842	1.168					0.437	1.498	1.628	1.524	1.351	1.874					-1.193	0.580	0.691	0.580	0.434	0.906															
990												terfenadine	325			4.47439E-14	5.75118E-09	2.24147E-01	1.67196E-01							1.84762E-13	1.24410E-08	3.02852E-01	2.38701E-01							27	36	1	1							0.197	0.092	0.120	0.167							6.947	3.272	3.951	5.481							2.690	1.595	1.979	2.451															
991												apixaban	49,820	8.49864E-07	7.15740E-21	1.14868E-20	1.36896E-24	8.63770E-10	4.26679E-06	4.65793E-03				3.53525E-06	4.48141E-20	5.74341E-20	4.25969E-24	4.01747E-09	1.44203E-05	1.50968E-02				20	70	421	2,271	7	7	1				1.819	1.813	3.071	5.817	0.842	1.168	0.558				0.388	0.387	0.653	1.255	0.180	0.250	0.119				-1.363	-1.368	-0.607	0.314	-2.474	-2.002	-3.069														
992												ethyl loflazepate	2,118	4.46187E-04	1.75646E-05	3.35155E-01	6.39895E-02	1.00000E00	1.00000E00					1.25698E-03	4.54507E-05	4.22916E-01	8.62551E-02	1.00000E00	1.00000E00					9	22	32	94	1	1					0.818	0.570	0.233	0.241	0.120	0.167					4.127	2.883	1.176	1.220	0.605	0.839					2.040	1.518	0.231	0.275	-0.725	-0.253															
993												dacarbazine	3,753	7.98728E-01	2.01675E-04	2.76444E-01	4.55793E-02	1.00000E00		4.01802E-03		4.98911E-08		8.67683E-01	4.73087E-04	3.60079E-01	6.25616E-02	1.00000E00		1.33392E-02		4.49020E-07		4	29	56	161	2		4		4		0.364	0.751	0.409	0.412	0.241		2.231		41.667		1.032	2.139	1.161	1.177	0.683		6.335		118.333		0.045	1.091	0.213	0.226	-0.551		2.662		6.885												
994	1			hypertension								azelastine	11,307		9.48958E-04	3.04013E-19	2.42534E-02	4.26504E-02	1.06806E-01	1.00000E00					2.02714E-03	1.45914E-18	3.48281E-02	7.22366E-02	1.62355E-01	1.00000E00					21	265	460	3	2	1					0.544	1.933	1.178	0.361	0.334	0.558					0.511	1.840	1.114	0.340	0.314	0.525					-0.966	0.864	0.150	-1.557	-1.670	-0.929														
995												oseltamivir	16,891	1.18034E-01	5.21669E-01	1.00172E-12	4.12574E-01	6.78186E-01	7.46232E-01					1.92060E-01	5.96193E-01	3.93298E-12	4.70122E-01	7.48361E-01	8.13746E-01					24	66	121	599	11	8					2.182	1.709	0.883	1.534	1.324	1.335					1.376	1.078	0.553	0.966	0.834	0.842					0.460	0.107	-0.846	-0.048	-0.261	-0.249															
996												flomoxef	835	1.93675E-03	1.15078E-03	8.87236E-02	7.60777E-22	2.84754E-02	1.21757E-02					4.88229E-03	2.42218E-03	1.34374E-01	2.26060E-21	5.04986E-02	2.38109E-02					5	10	5	95	3	3					0.455	0.259	0.036	0.243	0.361	0.501					5.826	3.330	0.462	3.373	4.616	6.403					2.535	1.723	-1.104	1.633	2.202	2.674															
997												interferon alfa-2a	1,943	6.08508E-12	2.95993E-08	7.01862E-05	4.37611E-08							4.06569E-11	9.93902E-08	1.73295E-04	9.20140E-08							18	26	47	121							1.637	0.673	0.343	0.310							9.043	3.726	1.901	1.745							3.165	1.883	0.910	0.764																	
998												miconazole	7,420	6.04160E-03	6.29376E-01	3.02673E-01	4.96618E-01	5.30846E-01	3.22217E-01					1.35968E-02	6.95918E-01	3.88271E-01	5.54441E-01	6.09188E-01	4.13629E-01					16	29	85	283	7	6					1.455	0.751	0.620	0.725	0.842	1.001					2.090	1.078	0.889	1.042	1.209	1.437					1.062	0.108	-0.168	0.057	0.273	0.523															
999												alizapride	1,834	4.35278E-02	4.85095E-03	4.96166E-03	7.68907E-23	1.54858E-02						7.98626E-02	9.42020E-03	9.66111E-03	2.33347E-22	2.92492E-02						5	15	38	160	5						0.455	0.388	0.277	0.410	0.602						2.644	2.265	1.622	2.511	3.499						1.400	1.173	0.687	1.250	1.804																
1000	2			hypertension	renal disorders (excl nephropathies)							dextran	1,965	1.48175E-01	3.67015E-02	6.47978E-03	1.92698E-10	6.69068E-01	3.03129E-01					2.30902E-01	5.99159E-02	1.24252E-02	4.34939E-10	7.39939E-01	3.93577E-01					4	13	40	131	2	2					0.364	0.337	0.292	0.336	0.241	0.334					1.973	1.829	1.593	1.876	1.304	1.809					0.979	0.867	0.661	0.862	0.383	0.855															
1001	1				renal disorders (excl nephropathies)							argatroban	1,534	5.73778E-03	8.29381E-01	1.00000E00	1.01541E-33	3.34729E-02	1.16886E-02					1.30877E-02	8.74683E-01	1.00000E00	3.55195E-33	5.83139E-02	2.30723E-02					6	6	19	165	4	4					0.546	0.155	0.139	0.423	0.481	0.668					3.798	1.079	0.962	3.166	3.347	4.643					1.921	0.109	-0.056	1.553	1.740	2.212															
1002	1				renal disorders (excl nephropathies)							interferon gamma	1,551	6.04203E-03	8.39054E-02	2.32955E-02	8.35954E-03	1.22758E-01	2.17590E-01	2.86907E-02	7.14716E-02			1.35968E-02	1.26015E-01	4.06356E-02	1.26776E-02	1.83461E-01	2.98146E-01	6.93993E-02	1.68078E-01			6	10	10	77	3	2	2	1			0.546	0.259	0.073	0.197	0.361	0.334	1.115	1.965			3.756	1.783	0.498	1.372	2.481	2.293	7.666	13.495			1.905	0.830	-0.998	0.437	1.309	1.196	2.937	3.753													
1003	2			hypertension	renal disorders (excl nephropathies)							alprostadil	4,976	7.29493E-02	2.44242E-02	1.65775E-02	4.70779E-18	2.26095E-03	6.50447E-02	2.04896E-01				1.25459E-01	4.15273E-02	2.96957E-02	1.29106E-17	5.05330E-03	1.05970E-01	3.26877E-01				1	28	84	308	11	6	2				0.091	0.725	0.613	0.789	1.324	1.001	1.115				0.194	1.554	1.317	1.733	2.836	2.144	2.387				-2.362	0.634	0.391	0.755	1.502	1.099	1.255														
1004												lesinurad	53		1.75179E-01	1.48970E-01	2.94514E-06	4.05423E-02	2.93950E-02						2.41912E-01	2.12370E-01	5.67213E-06	6.90190E-02	5.26097E-02						1	2	11	1	1						0.026	0.015	0.028	0.120	0.167						5.283	3.007	6.880	24.617	34.152						2.379	1.551	2.501	4.595	5.067															
1005	2			hypertension	renal disorders (excl nephropathies)							etonogestrel	56,882	2.11032E-08	5.09380E-37	4.32208E-03	4.32577E-311	1.43233E-14	1.33064E-09	7.45927E-01				1.06575E-07	4.77960E-36	8.49867E-03	4.97740E-310	8.94755E-14	6.66300E-09	8.48350E-01				21	53	810	640	4	4	8				1.909	1.372	5.909	1.639	0.481	0.668	4.462				0.357	0.256	1.108	0.299	0.090	0.125	0.835				-1.484	-1.961	0.145	-1.704	-3.473	-3.001	-0.260														
1006												golimumab	29,080	1.43176E-01	7.31467E-04	4.34130E-04	3.08938E-43	4.18861E-06	1.56341E-04					2.25438E-01	1.58959E-03	9.79040E-04	1.19509E-42	1.33055E-05	4.36971E-04					38	72	308	655	4	3					3.455	1.864	2.247	1.678	0.481	0.501					1.265	0.682	0.821	0.605	0.176	0.183					0.339	-0.551	-0.282	-0.703	-2.505	-2.448															
1007												bimatoprost	18,596	2.26248E-04	5.83313E-02	2.54379E-01	5.87348E-34	4.29888E-01	7.57677E-01	5.62308E-01	5.89262E-01			6.71187E-04	9.17290E-02	3.36224E-01	2.05991E-33	5.17182E-01	8.24246E-01	6.91399E-01	7.02927E-01			5	52	257	394	11	11	4	1			0.455	1.346	1.875	1.009	1.324	1.836	2.231	1.965			0.260	0.770	1.075	0.569	0.758	1.051	1.277	1.125			-1.942	-0.375	0.102	-0.791	-0.400	0.072	0.353	0.170													
1008												sodium feredetate	309	1.06886E-06	2.72558E-08	4.49849E-01	8.89125E-03	2.14392E-01		5.07102E-02	1.46641E-02			4.38582E-06	9.16745E-08	5.38560E-01	1.34238E-02	2.91784E-01		1.12082E-01	6.32303E-02			6	11	2	21	1		1	1			0.546	0.285	0.015	0.054	0.120		0.558	1.965			19.151	10.140	0.500	1.916	4.156		19.277	67.912			4.233	3.295	-0.992	0.890	2.052		4.264	6.081													
1009	1			hypertension								alglucosidase alfa	3,479	2.81928E-10	6.77015E-03	4.51177E-01	9.81407E-12	3.55388E-01	4.52957E-01					1.63735E-09	1.28049E-02	5.39475E-01	2.31564E-11	4.43270E-01	5.49846E-01					21	23	39	59	4	3					1.909	0.596	0.285	0.151	0.481	0.501					5.873	1.828	0.869	0.453	1.473	1.533					2.547	0.866	-0.200	-1.113	0.559	0.616															
1010												chlorotrianisene	62			1.50983E-04	1.44931E-05	1.11671E-03	5.85506E-04							3.58734E-04	2.68787E-05	2.63806E-03	1.49058E-03							6	11	2	2							0.044	0.028	0.241	0.334							8.215	5.666	42.670	59.197							2.910	2.275	5.369	5.841															
1011												iron, vitamin b12 and folic acid	217	2.15918E-02	4.52719E-02	2.10217E-01	3.22051E-03	1.55874E-01	1.14992E-01					4.28995E-02	7.26667E-02	2.86878E-01	5.06000E-03	2.23985E-01	1.71920E-01					2	3	5	17	1	1					0.182	0.078	0.036	0.044	0.120	0.167					8.996	3.851	1.808	2.233	5.926	8.222					3.157	1.930	0.840	1.095	2.562	3.034															
1012												vitamin b-complex, other combinations	1,782	1.00000E00	1.63037E-01	9.78745E-13	3.32921E-11	5.26299E-02	1.91196E-02					1.00000E00	2.26873E-01	3.84909E-12	7.73382E-11	8.72102E-02	3.55751E-02					1	10	64	124	4	4					0.091	0.259	0.467	0.318	0.481	0.668					0.543	1.550	2.856	1.965	2.880	3.995					-0.880	0.630	1.480	0.924	1.524	1.996															
1013	3		nephropathies	hypertension	renal disorders (excl nephropathies)							ropinirole	24,952	4.01379E-03	4.22730E-06	7.61536E-08	7.35930E-01	6.03359E-03	6.01802E-02					9.48486E-03	1.16439E-05	2.34432E-07	7.82870E-01	1.24684E-02	9.92318E-02					12	50	421	925	8	7					1.091	1.295	3.071	2.369	0.963	1.168					0.465	0.552	1.316	1.011	0.411	0.498					-1.103	-0.856	0.390	0.016	-1.284	-1.004															
1014												protein supplements	648	4.88147E-01	3.38946E-05	7.27109E-01	3.10380E-20	1.78414E-10	5.22903E-02					6.09175E-01	8.52887E-05	7.95885E-01	8.89999E-20	8.79115E-10	8.76217E-02					1	11	9	79	10	2					0.091	0.285	0.066	0.202	1.203	0.334					1.495	4.744	1.080	3.647	20.064	5.498					0.579	2.227	0.109	1.733	4.305	2.455															
1015												flunitrazepam	8,519	4.95804E-01	2.36467E-02	4.13604E-01	1.04918E-29	8.44462E-01	6.42883E-01					6.13157E-01	4.03078E-02	5.02069E-01	3.49812E-29	8.94806E-01	7.25440E-01					6	44	118	527	7	3					0.546	1.139	0.861	1.350	0.842	0.501					0.682	1.426	1.077	1.732	1.053	0.626					-0.552	0.510	0.106	0.754	0.074	-0.676															
1016												trimebutine	2,811	2.87899E-02	8.74889E-01	4.02278E-01	7.64005E-30	1.79428E-01	2.11948E-01					5.56629E-02	9.14988E-01	4.90807E-01	2.55361E-29	2.52485E-01	2.92179E-01					7	9	41	234	4	3					0.636	0.233	0.299	0.599	0.481	0.501					2.414	0.882	1.135	2.385	1.824	1.897					1.270	-0.180	0.180	1.183	0.866	0.923															
1017												hydroxocobalamin	3,438	5.95490E-01	2.84597E-04	1.73122E-01	1.81270E-34	7.53926E-01	4.50007E-01	2.10554E-02				7.08162E-01	6.53856E-04	2.42898E-01	6.39055E-34	8.12716E-01	5.46921E-01	5.41236E-02				2	27	35	282	3	3	3				0.182	0.699	0.255	0.722	0.361	0.501	1.673				0.563	2.174	0.789	2.347	1.118	1.551	5.185				-0.828	1.114	-0.339	1.161	0.161	0.633	2.373														
1018												benazepril and diuretics	914		3.96191E-01	2.35726E-09	7.87765E-08	5.10201E-01	4.02228E-01						4.78960E-01	7.85208E-09	1.63478E-07	5.91406E-01	4.96123E-01						5	37	68	1	1						0.129	0.270	0.174	0.120	0.167						1.511	3.235	2.112	1.402	1.945						0.593	1.653	1.021	0.487	0.959															
1019												metoprolol and thiazides	1,006	1.00000E00	1.88169E-01	2.38230E-07	5.50318E-16	1.85887E-01	1.10841E-01					1.00000E00	2.57386E-01	7.11421E-07	1.44894E-15	2.60078E-01	1.67183E-01					1	6	35	94	2	2					0.091	0.155	0.255	0.241	0.241	0.334					0.962	1.648	2.764	2.708	2.550	3.538					-0.055	0.717	1.434	1.349	1.349	1.821															
1020	2			hypertension	renal disorders (excl nephropathies)							rivastigmine	19,543	2.84759E-05	4.08820E-09	4.30172E-14	4.57548E-01	1.22629E-01	4.50145E-01	1.00000E00				9.72818E-05	1.50075E-08	1.77938E-13	5.15290E-01	1.83452E-01	5.46921E-01	1.00000E00				4	27	379	736	9	8	3				0.364	0.699	2.765	1.885	1.083	1.335	1.673				0.198	0.380	1.516	1.028	0.590	0.727	0.912				-2.335	-1.393	0.591	0.038	-0.761	-0.459	-0.134														
1021												iobitridol	195	1.82522E-01	3.47439E-02	7.42877E-01	9.31175E-29	1.04291E-02	5.57322E-03					2.73420E-01	5.70914E-02	8.07621E-01	3.06687E-28	2.04071E-02	1.18420E-02					1	3	3	51	2	2					0.091	0.078	0.022	0.131	0.241	0.334					4.985	4.292	1.198	9.304	13.265	18.403					2.312	2.085	0.257	2.834	3.716	4.188															
1022	1			hypertension								triptorelin	2,347	1.21348E-02	8.62357E-01	1.49733E-04	1.81388E-02	7.06688E-01	3.80586E-01					2.57352E-02	9.04237E-01	3.56471E-04	2.64548E-02	7.72956E-01	4.73819E-01					7	9	53	108	2	2					0.636	0.233	0.387	0.277	0.241	0.334					2.893	1.057	1.771	1.267	1.092	1.515					1.530	0.080	0.811	0.328	0.127	0.599															
1023												lanthanum carbonate	4,645	6.42952E-01	1.78183E-01	1.48763E-04	2.18793E-113	4.21479E-01	1.97618E-01					7.50856E-01	2.45399E-01	3.54868E-04	1.37266E-112	5.08294E-01	2.76340E-01					3	11	91	529	5	5					0.273	0.285	0.664	1.355	0.602	0.834					0.625	0.652	1.532	3.376	1.379	1.914					-0.677	-0.615	0.606	1.635	0.464	0.936															
1024	1				renal disorders (excl nephropathies)							macitentan	20,824		3.15807E-15	3.19471E-10	0.00000E00	6.04629E-03	1.05889E-01	2.77967E-01					1.59733E-14	1.13185E-09	0.00000E00	1.24684E-02	1.61322E-01	4.16696E-01					18	172	2,107	6	6	1					0.466	1.255	5.397	0.722	1.001	0.558					0.238	0.639	2.957	0.369	0.512	0.285					-2.069	-0.640	1.464	-1.438	-0.966	-1.810														
1025	1			hypertension								nicotine	54,055	1.04170E-11	5.52019E-35	1.85132E-09	1.99087E-242	3.91847E-05	6.97745E-04	1.14647E-02		3.86533E-01		6.75096E-11	4.81936E-34	6.20995E-09	1.87572E-241	1.11434E-04	1.74693E-03	3.23059E-02		4.92282E-01		13	51	544	717	18	13	2		1		1.182	1.321	3.969	1.836	2.166	2.170	1.115		10.417		0.233	0.259	0.779	0.353	0.426	0.427	0.220		2.052		-2.103	-1.943	-0.355	-1.467	-1.229	-1.227	-2.186		1.037												
1026	2		nephropathies		renal disorders (excl nephropathies)							tiaprofenic acid	379	3.24091E-01	2.38135E-09	4.96241E-01	1.49320E-13	2.56184E-01	1.92132E-01					4.40088E-01	8.92116E-09	5.82026E-01	3.70764E-13	3.40893E-01	2.69208E-01					1	13	6	48	1	1					0.091	0.337	0.044	0.123	0.120	0.167					2.558	9.757	1.233	3.810	3.386	4.698					1.353	3.241	0.298	1.788	1.757	2.229															
1027												insulin (pork)	941	6.21882E-01	1.00000E00	1.54852E-09	6.70528E-25	3.84052E-02	9.92536E-02					7.30772E-01	1.00000E00	5.23091E-09	2.09850E-24	6.59069E-02	1.53967E-01					1	3	38	108	3	2					0.091	0.078	0.277	0.277	0.361	0.334					1.029	0.879	3.227	3.406	4.094	3.783					0.041	-0.186	1.649	1.646	2.030	1.917															
1028												norethisterone	23,521	4.20799E-03	7.90994E-06	2.19273E-08	7.07215E-36	7.24789E-01	5.80682E-01					9.89729E-03	2.12058E-05	6.92821E-08	2.53286E-35	7.89285E-01	6.69677E-01					11	47	404	527	16	15					1.000	1.217	2.947	1.350	1.925	2.503					0.452	0.550	1.340	0.602	0.871	1.133					-1.143	-0.860	0.416	-0.711	-0.198	0.180															
1029												cibenzoline	837	3.50250E-06	1.31756E-07	4.89244E-03	3.52802E-26							1.33555E-05	4.16640E-07	9.53409E-03	1.12101E-25							8	16	21	103							0.727	0.414	0.153	0.264							9.333	5.353	1.973	3.686							3.210	2.398	0.963	1.747																	
1030												bromopride	564		1.00000E00	1.11200E-14	1.62249E-08	3.56241E-01	2.72036E-01						1.00000E00	4.67236E-14	3.46267E-08	4.43964E-01	3.59373E-01						2	36	50	1	1						0.052	0.263	0.128	0.120	0.167						0.978	5.228	2.556	2.274	3.154						-0.033	2.310	1.274	1.184	1.656															
1031												clotiazepam	1,907	1.37363E-01	4.40060E-01	3.25998E-04	5.51640E-10	6.63954E-01	1.00000E00					2.18566E-01	5.18873E-01	7.51459E-04	1.22869E-09	7.36466E-01	1.00000E00					4	9	44	126	2	1					0.364	0.233	0.321	0.323	0.241	0.167					2.033	1.303	1.811	1.859	1.344	0.932					1.022	0.380	0.842	0.849	0.426	-0.102															
1032												pancuronium	1,428		7.30828E-02	2.88337E-01	0.00000E00	5.64304E-15	2.87839E-17						1.11597E-01	3.72675E-01	0.00000E00	3.55488E-14	2.33356E-16						1	23	710	17	17						0.026	0.168	1.819	2.045	2.837						0.193	1.255	25.978	15.423	21.396						-2.373	0.323	3.761	3.931	4.403															
1033	1			hypertension								brimonidine	15,236	2.09043E-04	1.77360E-01	1.36219E-09	8.29228E-01	1.86146E-03	1.11449E-05					6.27544E-04	2.44566E-01	4.63414E-09	8.67737E-01	4.24947E-03	3.56324E-05					3	45	286	553	24	24					0.273	1.165	2.086	1.416	2.888	4.005					0.190	0.814	1.467	0.989	2.020	2.802					-2.391	-0.296	0.544	-0.015	1.013	1.485															
